site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,mark.recapture,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,rufocinctus.orange,w,frg,Campanula.rotundifolia,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Lupinus.bakeri,pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,rufocinctus.orange,w,frg,Potentilla.pulcherrima,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Potentilla.pulcherrima,pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Potentilla.pulcherrima,pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogs.Pond,FP,2019,3-Aug-19,215,10,JEO,09:35:00,10:35:00,60,clear.warm,aspen,a,1,Bombus,rufocinctus.orange,m,frg,Erigeron.speciosus,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,unknown,m,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,rufocinctus.orange,w,frg,Erigeron.speciosus,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Potentilla.pulcherrima,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,m,frg,Erigeron.speciosus,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,californicus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,californicus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Potentilla.pulcherrima,nectar.and.pollen,yes,NA,NA,NA,NA,NA,Delphinium.barbeyi,nectar.and.pollen,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Helianthella.quinquenervis,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,w,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,rufocinctus.orange,w,frg,Potentilla.pulcherrima,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Potentilla.pulcherrima,pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,m,frg,Frasera.speciosa,nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,mixtus,w,frg,Potentilla.pulcherrima,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Copper.Creek,CC,2019,3-Aug-19,215,10,JEO,13:15:00,14:15:00,60,mostlycloudy.warm,aspen,a,1,Bombus,unknown,w,ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
