year,site,site.code,plant.species,week,flw.per.meter.sum.week,flw.count.sum.week
2020,Frogs.Pond,FP,Campanula.rotundifolia,9,0.1,1
2020,Frogs.Pond,FP,Campanula.rotundifolia,10,0.9,9
2020,Frogs.Pond,FP,Campanula.rotundifolia,11,0.3,3
2020,Frogs.Pond,FP,Castilleja.linariifolia,6,0.2,2
2020,Frogs.Pond,FP,Castilleja.linariifolia,7,1.4,14
2020,Frogs.Pond,FP,Castilleja.linariifolia,8,1,10
2020,Frogs.Pond,FP,Castilleja.linariifolia,9,1.6,16
2020,Frogs.Pond,FP,Castilleja.linariifolia,10,2.2,22
2020,Frogs.Pond,FP,Castilleja.linariifolia,15,0.30000000000000004,3
2020,Frogs.Pond,FP,Cirsium.parryi,15,0.5,5
2020,Frogs.Pond,FP,Cirsium.parryi,16,0.2,2
2020,Frogs.Pond,FP,Cirsium.parryi,17,0.1,1
2020,Frogs.Pond,FP,Collomia.linearis,8,32.5,325
2020,Frogs.Pond,FP,Collomia.linearis,9,93.9,939
2020,Frogs.Pond,FP,Collomia.linearis,10,2,20
2020,Frogs.Pond,FP,Delphinium.barbeyi,7,0.6,6
2020,Frogs.Pond,FP,Delphinium.barbeyi,8,2.1,21
2020,Frogs.Pond,FP,Delphinium.barbeyi,9,17.900000000000002,179
2020,Frogs.Pond,FP,Delphinium.barbeyi,10,20,200
2020,Frogs.Pond,FP,Delphinium.barbeyi,11,16.900000000000002,169
2020,Frogs.Pond,FP,Delphinium.barbeyi,12,1.7,17
2020,Frogs.Pond,FP,Delphinium.nuttallianum,3,0.4,4
2020,Frogs.Pond,FP,Delphinium.nuttallianum,4,5.9,59
2020,Frogs.Pond,FP,Delphinium.nuttallianum,5,3.6,36
2020,Frogs.Pond,FP,Delphinium.nuttallianum,6,0.5,5
2020,Frogs.Pond,FP,Draba.aurea,5,0.4,4
2020,Frogs.Pond,FP,Draba.aurea,6,1.5,15
2020,Frogs.Pond,FP,Draba.aurea,7,1.8,18
2020,Frogs.Pond,FP,Draba.aurea,8,1.1,11
2020,Frogs.Pond,FP,Eremogone.congesta,8,0.2,2
2020,Frogs.Pond,FP,Eremogone.congesta,9,2.7,27
2020,Frogs.Pond,FP,Ericameria.parryi,13,2.8,28
2020,Frogs.Pond,FP,Ericameria.parryi,14,9.5,95
2020,Frogs.Pond,FP,Ericameria.parryi,15,5.4,54
2020,Frogs.Pond,FP,Ericameria.parryi,16,4.5,45
2020,Frogs.Pond,FP,Ericameria.parryi,17,3.6,36
2020,Frogs.Pond,FP,Ericameria.parryi,18,4,40
2020,Frogs.Pond,FP,Ericameria.parryi,19,2.7,27
2020,Frogs.Pond,FP,Erigeron.elatior,9,0.6,6
2020,Frogs.Pond,FP,Erigeron.elatior,10,0.5,5
2020,Frogs.Pond,FP,Erigeron.elatior,11,0.8,8
2020,Frogs.Pond,FP,Erigeron.elatior,12,0.5,5
2020,Frogs.Pond,FP,Erigeron.speciosus,7,0.9,9
2020,Frogs.Pond,FP,Erigeron.speciosus,8,14.5,145
2020,Frogs.Pond,FP,Erigeron.speciosus,9,57.9,579
2020,Frogs.Pond,FP,Erigeron.speciosus,10,140.2,1402
2020,Frogs.Pond,FP,Erigeron.speciosus,11,136,1360
2020,Frogs.Pond,FP,Erigeron.speciosus,12,51.3,513
2020,Frogs.Pond,FP,Erigeron.speciosus,13,13.299999999999999,133
2020,Frogs.Pond,FP,Erigeron.speciosus,14,1.8,18
2020,Frogs.Pond,FP,Erigeron.speciosus,15,0.30000000000000004,3
2020,Frogs.Pond,FP,Eriogonum.subalpinum,6,0.6,6
2020,Frogs.Pond,FP,Eriogonum.subalpinum,7,0.5,5
2020,Frogs.Pond,FP,Eriogonum.subalpinum,8,0.4,4
2020,Frogs.Pond,FP,Eriogonum.subalpinum,9,0.3,3
2020,Frogs.Pond,FP,Eriogonum.subalpinum,10,0.1,1
2020,Frogs.Pond,FP,Eriogonum.umbellatum,6,0.3,3
2020,Frogs.Pond,FP,Eriogonum.umbellatum,7,0.6,6
2020,Frogs.Pond,FP,Eriogonum.umbellatum,8,0.4,4
2020,Frogs.Pond,FP,Eriogonum.umbellatum,10,2.7,27
2020,Frogs.Pond,FP,Eriogonum.umbellatum,11,2.6999999999999997,27
2020,Frogs.Pond,FP,Erysimum.capitatum,6,0.3,3
2020,Frogs.Pond,FP,Erysimum.capitatum,7,2.8,28
2020,Frogs.Pond,FP,Erythrocoma.triflora,4,0.2,2
2020,Frogs.Pond,FP,Erythrocoma.triflora,8,0.6,6
2020,Frogs.Pond,FP,Eucephalus.engelmannii,10,0.1,1
2020,Frogs.Pond,FP,Fragaria.virginiana,4,1,10
2020,Frogs.Pond,FP,Geranium.richardsonii,7,0.1,1
2020,Frogs.Pond,FP,Geranium.richardsonii,8,0.1,1
2020,Frogs.Pond,FP,Geranium.richardsonii,9,0.2,2
2020,Frogs.Pond,FP,Geranium.richardsonii,10,0.4,4
2020,Frogs.Pond,FP,Geranium.richardsonii,11,0.1,1
2020,Frogs.Pond,FP,Helianthella.quinquenervis,8,0.2,2
2020,Frogs.Pond,FP,Helianthella.quinquenervis,10,0.1,1
2020,Frogs.Pond,FP,Heliomeris.multiflora,10,0.9,9
2020,Frogs.Pond,FP,Heliomeris.multiflora,11,9.7,97
2020,Frogs.Pond,FP,Heliomeris.multiflora,12,19,190
2020,Frogs.Pond,FP,Heliomeris.multiflora,13,39.6,396
2020,Frogs.Pond,FP,Heliomeris.multiflora,14,67.3,673
2020,Frogs.Pond,FP,Heliomeris.multiflora,15,89.7,897
2020,Frogs.Pond,FP,Heliomeris.multiflora,16,49.2,492
2020,Frogs.Pond,FP,Heliomeris.multiflora,17,17.9,179
2020,Frogs.Pond,FP,Heliomeris.multiflora,18,2,20
2020,Frogs.Pond,FP,Heliomeris.multiflora,19,0.30000000000000004,3
2020,Frogs.Pond,FP,Heracleum.sphondylium,8,1.1,11
2020,Frogs.Pond,FP,Heracleum.sphondylium,9,2.4,24
2020,Frogs.Pond,FP,Heracleum.sphondylium,10,3.8,38
2020,Frogs.Pond,FP,Heracleum.sphondylium,11,0.7000000000000001,7
2020,Frogs.Pond,FP,Heracleum.sphondylium,12,0.2,2
2020,Frogs.Pond,FP,Heracleum.sphondylium,13,0.1,1
2020,Frogs.Pond,FP,Heterotheca.villosa,9,2.3,23
2020,Frogs.Pond,FP,Heterotheca.villosa,10,8.6,86
2020,Frogs.Pond,FP,Heterotheca.villosa,11,18,180
2020,Frogs.Pond,FP,Heterotheca.villosa,12,12.3,123
2020,Frogs.Pond,FP,Heterotheca.villosa,13,6.5,65
2020,Frogs.Pond,FP,Heterotheca.villosa,14,2.6,26
2020,Frogs.Pond,FP,Heterotheca.villosa,15,0.1,1
2020,Frogs.Pond,FP,Hydrophyllum.fendleri,4,8.9,89
2020,Frogs.Pond,FP,Hydrophyllum.fendleri,5,2.9,29
2020,Frogs.Pond,FP,Hydrophyllum.fendleri,6,1.7,17
2020,Frogs.Pond,FP,Hydrophyllum.fendleri,7,2.2,22
2020,Frogs.Pond,FP,Hydrophyllum.fendleri,10,1.8,18
2020,Frogs.Pond,FP,Hydrophyllum.fendleri,11,0.3,3
2020,Frogs.Pond,FP,Ipomopsis.aggregata,6,2.5,25
2020,Frogs.Pond,FP,Ipomopsis.aggregata,7,2.7,27
2020,Frogs.Pond,FP,Ipomopsis.aggregata,8,7.7,77
2020,Frogs.Pond,FP,Ipomopsis.aggregata,9,6.9,69
2020,Frogs.Pond,FP,Ipomopsis.aggregata,10,6.2,62
2020,Frogs.Pond,FP,Ipomopsis.aggregata,11,3.9000000000000004,39
2020,Frogs.Pond,FP,Ipomopsis.aggregata,12,2.5999999999999996,26
2020,Frogs.Pond,FP,Ipomopsis.aggregata,16,0.5,5
2020,Frogs.Pond,FP,Lathyrus.leucanthus,3,0.1,1
2020,Frogs.Pond,FP,Lathyrus.leucanthus,4,11.8,118
2020,Frogs.Pond,FP,Lathyrus.leucanthus,5,6,60
2020,Frogs.Pond,FP,Lathyrus.leucanthus,6,13,130
2020,Frogs.Pond,FP,Lathyrus.leucanthus,7,11.4,114
2020,Frogs.Pond,FP,Lathyrus.leucanthus,8,4.8,48
2020,Frogs.Pond,FP,Lathyrus.leucanthus,10,0.2,2
2020,Frogs.Pond,FP,Lathyrus.leucanthus,15,0.2,2
2020,Frogs.Pond,FP,Ligularia.bigelovii,11,0.2,2
2020,Frogs.Pond,FP,Ligularia.bigelovii,12,0.8,8
2020,Frogs.Pond,FP,Ligusticum.porteri,7,0.2,2
2020,Frogs.Pond,FP,Ligusticum.porteri,8,1.5,15
2020,Frogs.Pond,FP,Ligusticum.porteri,9,0.8,8
2020,Frogs.Pond,FP,Lupinus.bakeri,3,0.4,4
2020,Frogs.Pond,FP,Lupinus.bakeri,4,45.5,455
2020,Frogs.Pond,FP,Lupinus.bakeri,5,68,680
2020,Frogs.Pond,FP,Lupinus.bakeri,6,70.6,706
2020,Frogs.Pond,FP,Lupinus.bakeri,7,70.4,704
2020,Frogs.Pond,FP,Lupinus.bakeri,8,43.6,436
2020,Frogs.Pond,FP,Lupinus.bakeri,9,20.2,202
2020,Frogs.Pond,FP,Lupinus.bakeri,10,12.3,123
2020,Frogs.Pond,FP,Lupinus.bakeri,11,3.6,36
2020,Frogs.Pond,FP,Mahonia.repens,3,7.1,71
2020,Frogs.Pond,FP,Mahonia.repens,4,4.3,43
2020,Frogs.Pond,FP,Mertensia.fusiformis,1,106.8,1068
2020,Frogs.Pond,FP,Mertensia.fusiformis,2,172.5,1725
2020,Frogs.Pond,FP,Mertensia.fusiformis,3,202.7,2027
2020,Frogs.Pond,FP,Mertensia.fusiformis,4,21,210
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,6,0.8,8
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,7,1.7000000000000002,17
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,8,0.8999999999999999,9
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,9,2.4,24
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,10,2,20
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,11,2,20
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,13,0.6,6
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,14,0.1,1
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,15,0.2,2
2020,Frogs.Pond,FP,Pentaphylloides.floribunda,19,0.2,2
2020,Frogs.Pond,FP,Potentilla.pulcherrima,6,0.9,9
2020,Frogs.Pond,FP,Potentilla.pulcherrima,7,5.1,51
2020,Frogs.Pond,FP,Potentilla.pulcherrima,8,24.8,248
2020,Frogs.Pond,FP,Potentilla.pulcherrima,9,43.2,432
2020,Frogs.Pond,FP,Potentilla.pulcherrima,10,34.6,346
2020,Frogs.Pond,FP,Potentilla.pulcherrima,11,13.4,134
2020,Frogs.Pond,FP,Potentilla.pulcherrima,12,3.1,31
2020,Frogs.Pond,FP,Potentilla.pulcherrima,13,0.30000000000000004,3
2020,Frogs.Pond,FP,Pseudocymopterus.montanus,5,0.4,4
2020,Frogs.Pond,FP,Pseudocymopterus.montanus,6,0.2,2
2020,Frogs.Pond,FP,Pseudocymopterus.montanus,7,1.1,11
2020,Frogs.Pond,FP,Pseudocymopterus.montanus,9,0.1,1
2020,Frogs.Pond,FP,Pyrrocoma.crocea,8,0.1,1
2020,Frogs.Pond,FP,Pyrrocoma.crocea,9,0.2,2
2020,Frogs.Pond,FP,Pyrrocoma.crocea,10,0.3,3
2020,Frogs.Pond,FP,Senecio.integerrimus,3,3.7,37
2020,Frogs.Pond,FP,Senecio.integerrimus,4,13.899999999999999,139
2020,Frogs.Pond,FP,Senecio.integerrimus,5,31.1,311
2020,Frogs.Pond,FP,Senecio.integerrimus,6,16.4,164
2020,Frogs.Pond,FP,Senecio.integerrimus,7,2.5,25
2020,Frogs.Pond,FP,Senecio.serra,11,3.8,38
2020,Frogs.Pond,FP,Senecio.serra,12,6.3999999999999995,64
2020,Frogs.Pond,FP,Senecio.serra,13,1.4,14
2020,Frogs.Pond,FP,Sidalcea.candida,10,0.4,4
2020,Frogs.Pond,FP,Solidago.multiradiata,9,0.9,9
2020,Frogs.Pond,FP,Solidago.multiradiata,10,13.1,131
2020,Frogs.Pond,FP,Solidago.multiradiata,11,5.9,59
2020,Frogs.Pond,FP,Solidago.multiradiata,13,0.3,3
2020,Frogs.Pond,FP,Solidago.multiradiata,14,0.4,4
2020,Frogs.Pond,FP,Symphyotrichum.spathulatum,12,0.3,3
2020,Frogs.Pond,FP,Taraxacum.officinale,3,1.1,11
2020,Frogs.Pond,FP,Taraxacum.officinale,4,0.6,6
2020,Frogs.Pond,FP,Taraxacum.officinale,5,1.6,16
2020,Frogs.Pond,FP,Taraxacum.officinale,6,0.4,4
2020,Frogs.Pond,FP,Taraxacum.officinale,7,0.1,1
2020,Frogs.Pond,FP,Valeriana.occidentalis,3,1.6,16
2020,Frogs.Pond,FP,Valeriana.occidentalis,4,2.1,21
2020,Frogs.Pond,FP,Valeriana.occidentalis,5,0.5,5
2020,Frogs.Pond,FP,Valeriana.occidentalis,6,0.30000000000000004,3
2020,Frogs.Pond,FP,Valeriana.occidentalis,8,1.2,12
2020,Frogs.Pond,FP,Vicia.americana,6,2.5999999999999996,26
2020,Frogs.Pond,FP,Vicia.americana,7,4.1000000000000005,41
2020,Frogs.Pond,FP,Vicia.americana,8,4.5,45
2020,Frogs.Pond,FP,Vicia.americana,9,4.5,45
2020,Frogs.Pond,FP,Vicia.americana,10,7.2,72
2020,Frogs.Pond,FP,Vicia.americana,11,5.6,56
2020,Frogs.Pond,FP,Vicia.americana,12,0.5,5
2020,Frogs.Pond,FP,Viola.adunca,4,0.8,8
2020,Frogs.Pond,FP,Viola.praemorsa,2,1.2,12
2020,Frogs.Pond,FP,Viola.praemorsa,3,5.1,51
2020,Gothic.Spires,GS,Aconitum.columbianum,7,1,10
2020,Gothic.Spires,GS,Aconitum.columbianum,8,3.6999999999999997,37
2020,Gothic.Spires,GS,Aconitum.columbianum,9,8.6,86
2020,Gothic.Spires,GS,Aconitum.columbianum,10,10.9,109
2020,Gothic.Spires,GS,Aconitum.columbianum,11,4.2,42
2020,Gothic.Spires,GS,Aconitum.columbianum,12,1.6,16
2020,Gothic.Spires,GS,Adenolinum.lewisii,6,0.2,2
2020,Gothic.Spires,GS,Adenolinum.lewisii,7,0.6,6
2020,Gothic.Spires,GS,Adenolinum.lewisii,8,3.1999999999999997,32
2020,Gothic.Spires,GS,Adenolinum.lewisii,9,1.9000000000000001,19
2020,Gothic.Spires,GS,Adenolinum.lewisii,11,0.2,2
2020,Gothic.Spires,GS,Anticlea.elegans,8,9.1,91
2020,Gothic.Spires,GS,Anticlea.elegans,9,37.6,376
2020,Gothic.Spires,GS,Anticlea.elegans,10,27.2,272
2020,Gothic.Spires,GS,Anticlea.elegans,11,6.7,67
2020,Gothic.Spires,GS,Aster.foliaceus,11,0.1,1
2020,Gothic.Spires,GS,Aster.foliaceus,12,4.5,45
2020,Gothic.Spires,GS,Aster.foliaceus,13,8.8,88
2020,Gothic.Spires,GS,Aster.foliaceus,14,3.3000000000000003,33
2020,Gothic.Spires,GS,Aster.foliaceus,15,2.5,25
2020,Gothic.Spires,GS,Aster.foliaceus,16,0.6000000000000001,6
2020,Gothic.Spires,GS,Aster.foliaceus,17,0.1,1
2020,Gothic.Spires,GS,Castilleja.sulphurea,9,0.7000000000000001,7
2020,Gothic.Spires,GS,Castilleja.sulphurea,10,1.6,16
2020,Gothic.Spires,GS,Castilleja.sulphurea,11,1.2,12
2020,Gothic.Spires,GS,Castilleja.sulphurea,12,1,10
2020,Gothic.Spires,GS,Castilleja.sulphurea,13,0.7,7
2020,Gothic.Spires,GS,Claytonia.lanceolata,1,87.3,873
2020,Gothic.Spires,GS,Claytonia.lanceolata,2,385.3,3853
2020,Gothic.Spires,GS,Claytonia.lanceolata,3,31.1,311
2020,Gothic.Spires,GS,Collomia.linearis,8,13.4,134
2020,Gothic.Spires,GS,Collomia.linearis,9,19.4,194
2020,Gothic.Spires,GS,Collomia.linearis,10,10.1,101
2020,Gothic.Spires,GS,Collomia.linearis,12,0.6,6
2020,Gothic.Spires,GS,Collomia.linearis,13,0.2,2
2020,Gothic.Spires,GS,Delphinium.barbeyi,8,3.5,35
2020,Gothic.Spires,GS,Delphinium.barbeyi,9,13.5,135
2020,Gothic.Spires,GS,Delphinium.barbeyi,10,17.6,176
2020,Gothic.Spires,GS,Delphinium.barbeyi,11,4.2,42
2020,Gothic.Spires,GS,Delphinium.barbeyi,12,1.3,13
2020,Gothic.Spires,GS,Delphinium.barbeyi,13,0.2,2
2020,Gothic.Spires,GS,Delphinium.nuttallianum,3,0.30000000000000004,3
2020,Gothic.Spires,GS,Delphinium.nuttallianum,4,152,1520
2020,Gothic.Spires,GS,Delphinium.nuttallianum,5,146,1460
2020,Gothic.Spires,GS,Delphinium.nuttallianum,6,38.9,389
2020,Gothic.Spires,GS,Delphinium.nuttallianum,7,1.5,15
2020,Gothic.Spires,GS,Distegia.involucrata,4,0.2,2
2020,Gothic.Spires,GS,Distegia.involucrata,5,0.8,8
2020,Gothic.Spires,GS,Distegia.involucrata,6,0.2,2
2020,Gothic.Spires,GS,Dodecatheon.pulchellum,5,1.7,17
2020,Gothic.Spires,GS,Dodecatheon.pulchellum,6,30.3,303
2020,Gothic.Spires,GS,Dodecatheon.pulchellum,7,17.3,173
2020,Gothic.Spires,GS,Dodecatheon.pulchellum,8,0.8,8
2020,Gothic.Spires,GS,Draba.aurea,4,0.8,8
2020,Gothic.Spires,GS,Draba.aurea,5,2.2,22
2020,Gothic.Spires,GS,Draba.aurea,6,3.7,37
2020,Gothic.Spires,GS,Draba.aurea,7,1.3,13
2020,Gothic.Spires,GS,Erigeron.elatior,9,0.30000000000000004,3
2020,Gothic.Spires,GS,Erigeron.elatior,10,1.1,11
2020,Gothic.Spires,GS,Erigeron.elatior,11,1.8,18
2020,Gothic.Spires,GS,Erigeron.elatior,12,2,20
2020,Gothic.Spires,GS,Erigeron.elatior,13,1.3,13
2020,Gothic.Spires,GS,Erigeron.elatior,14,0.2,2
2020,Gothic.Spires,GS,Erigeron.speciosus,8,1.1,11
2020,Gothic.Spires,GS,Erigeron.speciosus,9,6.6,66
2020,Gothic.Spires,GS,Erigeron.speciosus,10,16.7,167
2020,Gothic.Spires,GS,Erigeron.speciosus,11,19.8,198
2020,Gothic.Spires,GS,Erigeron.speciosus,12,16.7,167
2020,Gothic.Spires,GS,Erigeron.speciosus,13,4.9,49
2020,Gothic.Spires,GS,Erigeron.speciosus,14,0.2,2
2020,Gothic.Spires,GS,Erigeron.speciosus,15,0.1,1
2020,Gothic.Spires,GS,Erythronium.grandiflorum,1,0.5,5
2020,Gothic.Spires,GS,Erythronium.grandiflorum,2,26.400000000000002,264
2020,Gothic.Spires,GS,Erythronium.grandiflorum,3,34.2,342
2020,Gothic.Spires,GS,Erythronium.grandiflorum,4,0.1,1
2020,Gothic.Spires,GS,Fragaria.virginiana,4,8.5,85
2020,Gothic.Spires,GS,Fragaria.virginiana,5,4.9,49
2020,Gothic.Spires,GS,Fragaria.virginiana,6,25.900000000000002,259
2020,Gothic.Spires,GS,Fragaria.virginiana,7,1.2,12
2020,Gothic.Spires,GS,Fragaria.virginiana,8,1,10
2020,Gothic.Spires,GS,Geranium.richardsonii,6,0.2,2
2020,Gothic.Spires,GS,Geranium.richardsonii,7,0.4,4
2020,Gothic.Spires,GS,Geranium.richardsonii,8,1.4,14
2020,Gothic.Spires,GS,Geranium.richardsonii,9,1.1,11
2020,Gothic.Spires,GS,Geranium.richardsonii,10,1.3,13
2020,Gothic.Spires,GS,Geranium.richardsonii,12,0.1,1
2020,Gothic.Spires,GS,Helianthella.quinquenervis,7,0.1,1
2020,Gothic.Spires,GS,Helianthella.quinquenervis,8,0.9,9
2020,Gothic.Spires,GS,Helianthella.quinquenervis,9,0.9,9
2020,Gothic.Spires,GS,Helianthella.quinquenervis,10,0.6000000000000001,6
2020,Gothic.Spires,GS,Helianthella.quinquenervis,12,0.1,1
2020,Gothic.Spires,GS,Heliomeris.multiflora,10,0.8999999999999999,9
2020,Gothic.Spires,GS,Heliomeris.multiflora,11,3.4,34
2020,Gothic.Spires,GS,Heliomeris.multiflora,12,4.4,44
2020,Gothic.Spires,GS,Heliomeris.multiflora,13,7.3,73
2020,Gothic.Spires,GS,Heliomeris.multiflora,14,4.6000000000000005,46
2020,Gothic.Spires,GS,Heliomeris.multiflora,15,4.9,49
2020,Gothic.Spires,GS,Heliomeris.multiflora,16,1.0999999999999999,11
2020,Gothic.Spires,GS,Heliomeris.multiflora,17,0.1,1
2020,Gothic.Spires,GS,Heracleum.sphondylium,9,0.8,8
2020,Gothic.Spires,GS,Heracleum.sphondylium,10,1.1,11
2020,Gothic.Spires,GS,Hydrophyllum.capitatum,3,11.5,115
2020,Gothic.Spires,GS,Hydrophyllum.capitatum,4,28,280
2020,Gothic.Spires,GS,Hydrophyllum.fendleri,4,0.2,2
2020,Gothic.Spires,GS,Hydrophyllum.fendleri,5,0.6,6
2020,Gothic.Spires,GS,Hydrophyllum.fendleri,6,0.4,4
2020,Gothic.Spires,GS,Lathyrus.leucanthus,4,0.8,8
2020,Gothic.Spires,GS,Lathyrus.leucanthus,5,9.7,97
2020,Gothic.Spires,GS,Lathyrus.leucanthus,6,37.800000000000004,378
2020,Gothic.Spires,GS,Lathyrus.leucanthus,7,7.4,74
2020,Gothic.Spires,GS,Lathyrus.leucanthus,8,0.9,9
2020,Gothic.Spires,GS,Ligularia.bigelovii,11,0.8,8
2020,Gothic.Spires,GS,Ligularia.bigelovii,12,0.5,5
2020,Gothic.Spires,GS,Ligusticum.porteri,6,1.7,17
2020,Gothic.Spires,GS,Ligusticum.porteri,7,6.3,63
2020,Gothic.Spires,GS,Ligusticum.porteri,8,7.5,75
2020,Gothic.Spires,GS,Ligusticum.porteri,9,5.9,59
2020,Gothic.Spires,GS,Ligusticum.porteri,10,0.9,9
2020,Gothic.Spires,GS,Ligusticum.porteri,11,0.1,1
2020,Gothic.Spires,GS,Maianthemum.stellatum,6,0.2,2
2020,Gothic.Spires,GS,Mertensia.ciliata,4,2.4,24
2020,Gothic.Spires,GS,Mertensia.ciliata,5,14,140
2020,Gothic.Spires,GS,Mertensia.ciliata,6,32.3,323
2020,Gothic.Spires,GS,Mertensia.ciliata,7,13.8,138
2020,Gothic.Spires,GS,Mertensia.ciliata,8,16.3,163
2020,Gothic.Spires,GS,Mertensia.ciliata,9,4.5,45
2020,Gothic.Spires,GS,Mertensia.ciliata,10,0.2,2
2020,Gothic.Spires,GS,Mertensia.fusiformis,2,3.0999999999999996,31
2020,Gothic.Spires,GS,Mertensia.fusiformis,3,82,820
2020,Gothic.Spires,GS,Mertensia.fusiformis,4,18.2,182
2020,Gothic.Spires,GS,Mertensia.fusiformis,6,0.2,2
2020,Gothic.Spires,GS,Mertensia.fusiformis,7,0.2,2
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,7,3.6,36
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,8,5.9,59
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,9,4.5,45
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,10,4.2,42
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,11,3.7,37
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,12,2.1,21
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,13,1.3,13
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,14,0.2,2
2020,Gothic.Spires,GS,Pentaphylloides.floribunda,15,0.1,1
2020,Gothic.Spires,GS,Potentilla.pulcherrima,6,0.9,9
2020,Gothic.Spires,GS,Potentilla.pulcherrima,7,11.3,113
2020,Gothic.Spires,GS,Potentilla.pulcherrima,8,27.8,278
2020,Gothic.Spires,GS,Potentilla.pulcherrima,9,33.1,331
2020,Gothic.Spires,GS,Potentilla.pulcherrima,10,45.8,458
2020,Gothic.Spires,GS,Potentilla.pulcherrima,11,19.8,198
2020,Gothic.Spires,GS,Potentilla.pulcherrima,12,6.6000000000000005,66
2020,Gothic.Spires,GS,Potentilla.pulcherrima,13,1.2,12
2020,Gothic.Spires,GS,Pseudocymopterus.montanus,4,1.1,11
2020,Gothic.Spires,GS,Pseudocymopterus.montanus,5,2.3,23
2020,Gothic.Spires,GS,Pseudocymopterus.montanus,6,2.9,29
2020,Gothic.Spires,GS,Pseudocymopterus.montanus,7,1.3,13
2020,Gothic.Spires,GS,Pseudocymopterus.montanus,8,0.7,7
2020,Gothic.Spires,GS,Ranunculus.inamoenus,4,0.1,1
2020,Gothic.Spires,GS,Salix.sp,2,0.1,1
2020,Gothic.Spires,GS,Salix.sp,3,0.5,5
2020,Gothic.Spires,GS,Senecio.integerrimus,4,9.4,94
2020,Gothic.Spires,GS,Senecio.integerrimus,5,66,660
2020,Gothic.Spires,GS,Senecio.integerrimus,6,48.9,489
2020,Gothic.Spires,GS,Senecio.integerrimus,7,15.200000000000001,152
2020,Gothic.Spires,GS,Senecio.integerrimus,8,0.3,3
2020,Gothic.Spires,GS,Solidago.multiradiata,9,2.5,25
2020,Gothic.Spires,GS,Solidago.multiradiata,10,3.8,38
2020,Gothic.Spires,GS,Solidago.multiradiata,11,3.3,33
2020,Gothic.Spires,GS,Solidago.multiradiata,12,0.6,6
2020,Gothic.Spires,GS,Taraxacum.officinale,3,0.1,1
2020,Gothic.Spires,GS,Taraxacum.officinale,4,26,260
2020,Gothic.Spires,GS,Taraxacum.officinale,5,43.4,434
2020,Gothic.Spires,GS,Taraxacum.officinale,6,6.9,69
2020,Gothic.Spires,GS,Taraxacum.officinale,7,1,10
2020,Gothic.Spires,GS,Taraxacum.officinale,8,0.1,1
2020,Gothic.Spires,GS,Taraxacum.officinale,9,0.2,2
2020,Gothic.Spires,GS,Taraxacum.officinale,11,0.1,1
2020,Gothic.Spires,GS,Trifolium.pratense,11,0.2,2
2020,Gothic.Spires,GS,Trifolium.pratense,12,0.1,1
2020,Gothic.Spires,GS,Trifolium.pratense,14,0.1,1
2020,Gothic.Spires,GS,Trifolium.pratense,15,0.2,2
2020,Gothic.Spires,GS,Valeriana.occidentalis,3,0.6,6
2020,Gothic.Spires,GS,Valeriana.occidentalis,4,0.9,9
2020,Gothic.Spires,GS,Valeriana.occidentalis,5,0.6000000000000001,6
2020,Gothic.Spires,GS,Valeriana.occidentalis,6,0.6000000000000001,6
2020,Gothic.Spires,GS,Valeriana.occidentalis,7,0.1,1
2020,Gothic.Spires,GS,Vicia.americana,6,0.8,8
2020,Gothic.Spires,GS,Vicia.americana,7,1.2,12
2020,Gothic.Spires,GS,Vicia.americana,8,5.7,57
2020,Gothic.Spires,GS,Vicia.americana,9,8.2,82
2020,Gothic.Spires,GS,Vicia.americana,10,2.6,26
2020,Gothic.Spires,GS,Vicia.americana,11,0.2,2
2020,Gothic.Spires,GS,Viola.adunca,4,0.6000000000000001,6
2020,Gothic.Spires,GS,Viola.adunca,5,0.1,1
2020,Gothic.Spires,GS,Viola.praemorsa,3,30.6,306
2020,Gothic.Spires,GS,Viola.praemorsa,4,6.3,63
2020,Gothic.Spires,GS,Viola.praemorsa,6,0.1,1
2020,Rosy.Hills,RH,Achillea.millefolium,8,0.1,1
2020,Rosy.Hills,RH,Achillea.millefolium,9,0.2,2
2020,Rosy.Hills,RH,Achillea.millefolium,10,0.5,5
2020,Rosy.Hills,RH,Achillea.millefolium,11,1,10
2020,Rosy.Hills,RH,Achillea.millefolium,12,1,10
2020,Rosy.Hills,RH,Achillea.millefolium,13,0.4,4
2020,Rosy.Hills,RH,Achillea.millefolium,14,0.30000000000000004,3
