site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,w,frg,Heterotheca.villosa,nectar
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,w,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,m,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,m,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,m,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,occidentalis,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,appositus,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,appositus,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,appositus,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,mixtus,m,frg,Heterotheca.villosa,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,flavifrons,m,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,occidentalis,w,frg,Solidago.multiradiata,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,dry,d,1,Bombus,bifarius,w,frg,Erigeron.speciosus,nectar
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar.and.pollen
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Aconitum.columbianum,nectar.and.pollen
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Delphinium.barbeyi,nectar
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Copper.Creek,CC,2021,9-Jul-21,190,11,JEO,15:00:00,16:00:00,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Frogs.Pond,FP,2021,10-Jul-21,191,11,JEO,11:00:00,12:00:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Cirsium.parryi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Erigeron.elatior,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,occidentalis,w,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Senecio.serra,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Trifolium.repens,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Vicia.americana,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,californicus,w,frg,Cirsium.parryi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,mixtus,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,w,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Delphinium.barbeyi,nectar
Avery.Wash,AW,2021,4-Aug-21,216,15,JEO,14:45:00,15:45:00,60,clear.warm,wet,w,1,Bombus,appositus,m,frg,Delphinium.barbeyi,nectar
